pid,year,gender,age,educ,marriage,child_num,job,job_precarity,job_security_dummy,bianzhi,wage,industry,provname
510011102,2014,1.0,49,9.0,1.0,0,1,,1.0,,36000.0,公共管理和社会组织,四川
510111102,2014,0.0,57,9.0,1.0,0,1,,0.0,,22000.0,建筑业,四川
510064102,2014,1.0,23,9.0,1.0,0,1,,0.0,,,文化、体育和娱乐业,四川
510141102,2014,1.0,46,15.0,1.0,0,1,2.0,,,,教育,四川
510145101,2014,1.0,38,16.0,1.0,1,1,2.0,,,,公共管理和社会组织,四川
510198102,2014,1.0,42,6.0,1.0,0,1,,0.0,,1000.0,建筑业,四川
510175101,2014,0.0,29,12.0,1.0,1,1,,0.0,,40000.0,制造业,四川
510138101,2014,0.0,39,9.0,1.0,2,1,2.0,,,,批发和零售业,四川
510189104,2014,0.0,23,16.0,0.0,0,1,,0.0,,,建筑业,四川
510132101,2014,1.0,48,9.0,1.0,0,1,,,,,居民服务和其他服务业,四川
510128103,2014,0.0,22,15.0,0.0,0,1,2.0,1.0,,,制造业,四川
510174101,2014,0.0,51,9.0,1.0,1,1,,,,18000.0,,四川
510178103,2014,0.0,31,9.0,1.0,1,1,,0.0,,,批发和零售业,四川
510122102,2014,0.0,42,9.0,1.0,1,1,,,,,房地产业,四川
510319101,2014,1.0,49,6.0,1.0,0,0,,,,,居民服务和其他服务业,四川
510347103,2014,0.0,28,9.0,1.0,1,1,,0.0,,98000.0,电力、燃气及水的生产和供应业,四川
510316102,2014,0.0,49,9.0,1.0,0,0,,0.0,,6000.0,建筑业,四川
510237101,2014,0.0,42,0.0,1.0,0,1,2.0,0.0,,,建筑业,四川
510859104,2014,1.0,43,12.0,1.0,0,1,2.0,0.0,,15000.0,制造业,四川
510887101,2014,1.0,73,0.0,0.0,0,1,,,,9000.0,,四川
510802101,2014,0.0,36,9.0,1.0,1,0,,0.0,,13500.0,交通运输、仓储和邮政业,四川
510886104,2014,1.0,32,6.0,0.0,0,1,,0.0,,20200.0,住宿和餐饮业,四川
510847101,2014,0.0,42,0.0,1.0,0,1,,0.0,,6000.0,制造业,四川
510857101,2014,0.0,35,6.0,1.0,1,1,,0.0,,720.0,批发和零售业,四川
510895101,2014,0.0,48,9.0,1.0,0,1,,0.0,,25000.0,建筑业,四川
510846101,2014,0.0,53,6.0,1.0,0,0,,0.0,,10000.0,建筑业,四川
510643101,2014,0.0,41,0.0,1.0,1,1,2.0,0.0,,60000.0,交通运输、仓储和邮政业,四川
510583102,2014,1.0,38,9.0,1.0,1,1,,1.0,,,住宿和餐饮业,四川
510596102,2014,0.0,70,6.0,0.0,0,1,,0.0,,12000.0,批发和零售业,四川
510656105,2014,0.0,41,9.0,1.0,2,1,,0.0,,,批发和零售业,四川
510611103,2014,0.0,25,15.0,1.0,0,1,2.0,1.0,,3500.0,交通运输、仓储和邮政业,四川
510608101,2014,0.0,39,0.0,1.0,1,1,,,,8000.0,,四川
510587101,2014,0.0,44,0.0,1.0,0,1,,0.0,,30000.0,建筑业,四川
510915101,2014,1.0,52,9.0,1.0,1,1,2.0,1.0,,4200.0,卫生、社会保障和社会福利业,四川
510433101,2014,0.0,36,,1.0,3,1,,0.0,,7000.0,电力、燃气及水的生产和供应业,四川
510357101,2014,0.0,30,,1.0,4,1,,0.0,,24000.0,采矿业,四川
510466101,2014,1.0,31,15.0,1.0,0,0,,,,,卫生、社会保障和社会福利业,四川
110023101,2014,0.0,38,16.0,1.0,0,1,,0.0,,3000.0,制造业,北京
110160103,2014,0.0,29,16.0,1.0,0,1,2.0,1.0,,100000.0,公共管理和社会组织,北京
100051501,2014,1.0,45,12.0,1.0,0,1,2.0,1.0,,22000.0,批发和零售业,北京
110079101,2014,0.0,46,6.0,1.0,1,1,,0.0,,20400.0,批发和零售业,北京
110078104,2014,1.0,40,12.0,1.0,1,1,2.0,1.0,,30000.0,交通运输、仓储和邮政业,北京
110041102,2014,0.0,49,15.0,1.0,1,1,2.0,,,,租赁和商务服务业,北京
110015101,2014,1.0,48,9.0,1.0,0,1,2.0,1.0,,24000.0,公共管理和社会组织,北京
110165101,2014,1.0,42,12.0,1.0,1,1,2.0,,,,批发和零售业,北京
110114101,2014,0.0,61,15.0,1.0,0,0,2.0,1.0,,48000.0,交通运输、仓储和邮政业,北京
110003101,2014,0.0,43,12.0,1.0,0,1,,,,,批发和零售业,北京
110093101,2014,1.0,30,15.0,1.0,0,1,2.0,1.0,,40000.0,住宿和餐饮业,北京
110157101,2014,1.0,40,15.0,1.0,1,1,2.0,1.0,,150000.0,住宿和餐饮业,北京
110102531,2014,0.0,59,9.0,0.0,0,1,2.0,0.0,,50000.0,制造业,北京
110062101,2014,1.0,56,9.0,1.0,0,1,2.0,0.0,,30000.0,批发和零售业,北京
110043101,2014,0.0,54,12.0,1.0,1,1,2.0,1.0,,27000.0,批发和零售业,北京
110083103,2014,0.0,36,12.0,1.0,1,1,2.0,1.0,,40000.0,住宿和餐饮业,北京
110149102,2014,1.0,51,9.0,1.0,0,1,2.0,0.0,,20000.0,住宿和餐饮业,北京
110033104,2014,1.0,46,12.0,1.0,0,1,2.0,,,,住宿和餐饮业,北京
110065102,2014,0.0,30,9.0,0.0,0,0,,0.0,,12000.0,住宿和餐饮业,北京
110161101,2014,0.0,33,12.0,1.0,0,1,2.0,1.0,,50000.0,批发和零售业,北京
110124101,2014,0.0,34,16.0,1.0,1,1,2.0,1.0,,44000.0,制造业,北京
130906101,2014,1.0,28,9.0,1.0,2,0,,,,,制造业,河北
130880106,2014,1.0,26,12.0,1.0,1,1,2.0,0.0,,10000.0,教育,河北
130714102,2014,0.0,49,6.0,0.0,0,1,,0.0,,3000.0,建筑业,河北
130735101,2014,0.0,38,12.0,1.0,2,1,2.0,1.0,,,电力、燃气及水的生产和供应业,河北
130885104,2014,1.0,42,12.0,1.0,0,1,,0.0,,16000.0,居民服务和其他服务业,河北
130920101,2014,0.0,43,9.0,1.0,1,1,,0.0,,,批发和零售业,河北
130924101,2014,0.0,70,12.0,1.0,0,0,,,,,建筑业,河北
130879101,2014,1.0,48,6.0,1.0,0,1,,0.0,,4000.0,建筑业,河北
130887104,2014,1.0,26,15.0,1.0,1,0,,,,,制造业,河北
130897103,2014,0.0,20,12.0,0.0,0,1,2.0,0.0,,31500.0,交通运输、仓储和邮政业,河北
130896107,2014,0.0,24,6.0,1.0,1,1,,0.0,,24190.0,制造业,河北
130896102,2014,1.0,47,9.0,1.0,0,1,2.0,0.0,,11000.0,居民服务和其他服务业,河北
130913101,2014,1.0,43,9.0,1.0,2,1,2.0,,,,金融业,河北
130881104,2014,1.0,36,9.0,1.0,2,1,,0.0,,200.0,住宿和餐饮业,河北
130912101,2014,0.0,59,6.0,1.0,0,1,,0.0,,10000.0,建筑业,河北
130907101,2014,0.0,42,6.0,1.0,1,1,,0.0,,36000.0,制造业,河北
130902104,2014,1.0,27,6.0,1.0,2,0,2.0,0.0,,9600.0,批发和零售业,河北
130937102,2014,0.0,38,9.0,1.0,2,1,,0.0,,18000.0,批发和零售业,河北
130724102,2014,0.0,41,6.0,1.0,1,1,,,,10800.0,,河北
130878101,2014,1.0,36,9.0,1.0,2,1,,,,15000.0,,河北
130891101,2014,0.0,46,6.0,1.0,1,1,,,,16000.0,,河北
130074104,2014,1.0,33,9.0,1.0,0,1,2.0,0.0,,21000.0,电力、燃气及水的生产和供应业,河北
130055102,2014,0.0,41,9.0,1.0,1,1,,0.0,,20000.0,建筑业,河北
130100103,2014,0.0,29,9.0,1.0,0,0,,0.0,,,建筑业,河北
130517103,2014,0.0,19,6.0,1.0,0,0,,0.0,,,住宿和餐饮业,河北
130516103,2014,0.0,26,12.0,1.0,1,1,,0.0,,2400.0,水利、环境和公共设施管理业,河北
130861103,2014,0.0,25,12.0,1.0,0,1,2.0,0.0,,,卫生、社会保障和社会福利业,河北
130551102,2014,0.0,47,6.0,1.0,0,1,2.0,1.0,,26000.0,制造业,河北
130472103,2014,0.0,33,6.0,1.0,2,1,,0.0,,50000.0,租赁和商务服务业,河北
130494102,2014,1.0,43,9.0,1.0,1,1,,0.0,,4000.0,住宿和餐饮业,河北
130486102,2014,0.0,32,6.0,1.0,2,1,,0.0,,15000.0,住宿和餐饮业,河北
130492103,2014,1.0,26,15.0,1.0,1,0,,,,,批发和零售业,河北
130868101,2014,0.0,66,0.0,0.0,0,1,,0.0,,,文化、体育和娱乐业,河北
130495501,2014,1.0,21,9.0,1.0,1,1,,0.0,,,居民服务和其他服务业,河北
130501101,2014,0.0,52,12.0,1.0,1,1,2.0,0.0,,9000.0,水利、环境和公共设施管理业,河北
160190501,2014,0.0,30,9.0,1.0,1,1,,,,12000.0,,河北
130532104,2014,0.0,26,6.0,0.0,0,1,,,,10000.0,,河北
130480101,2014,1.0,41,12.0,1.0,1,1,2.0,0.0,,10000.0,批发和零售业,河北
130485101,2014,0.0,51,9.0,1.0,0,1,,,,20000.0,,河北
130864101,2014,0.0,62,0.0,0.0,0,1,,,,,建筑业,河北
130499101,2014,0.0,42,9.0,1.0,1,1,,,,,建筑业,河北
130498101,2014,0.0,57,9.0,1.0,1,1,,,,,建筑业,河北
130482103,2014,1.0,26,15.0,1.0,1,1,2.0,1.0,,25000.0,卫生、社会保障和社会福利业,河北
130320102,2014,1.0,35,9.0,1.0,2,1,2.0,0.0,,20000.0,制造业,河北
130428101,2014,1.0,24,6.0,1.0,1,0,,,,,制造业,河北
130295101,2014,1.0,28,12.0,1.0,1,1,,0.0,,10000.0,制造业,河北
130314104,2014,1.0,23,12.0,1.0,1,0,,,,,制造业,河北
130318102,2014,0.0,69,6.0,1.0,0,1,,,,,,河北
130574101,2014,0.0,44,9.0,1.0,1,1,2.0,,,30000.0,,河北
130298101,2014,0.0,46,9.0,1.0,2,1,,,,30000.0,,河北
130561103,2014,0.0,20,,1.0,0,0,,0.0,,,居民服务和其他服务业,河北
130313101,2014,0.0,45,6.0,1.0,1,1,,,,,建筑业,河北
130576101,2014,0.0,48,6.0,1.0,0,1,,0.0,,6000.0,制造业,河北
130559101,2014,0.0,60,0.0,1.0,0,1,,,,10000.0,,河北
130311107,2014,1.0,25,9.0,1.0,1,1,,0.0,,18000.0,制造业,河北
130294102,2014,0.0,46,6.0,1.0,1,1,,,,,建筑业,河北
130428431,2014,1.0,26,6.0,1.0,1,1,2.0,0.0,,10000.0,制造业,河北
130682104,2014,0.0,26,6.0,1.0,0,1,,,,,,河北
130673101,2014,1.0,39,9.0,1.0,1,1,,,,20000.0,,河北
130766102,2014,1.0,46,9.0,1.0,1,1,,0.0,,20000.0,批发和零售业,河北
130790101,2014,1.0,42,9.0,1.0,1,1,,,,,批发和零售业,河北
130783101,2014,1.0,32,9.0,1.0,1,1,,,,,批发和零售业,河北
130789102,2014,1.0,55,12.0,1.0,0,1,,0.0,,,制造业,河北
130672101,2014,1.0,46,9.0,1.0,1,1,,,,10000.0,,河北
130789104,2014,1.0,27,15.0,1.0,1,1,,,,,金融业,河北
130113501,2014,1.0,49,,1.0,0,1,2.0,1.0,,57600.0,教育,河北
130201102,2014,0.0,50,15.0,1.0,0,0,,,,,批发和零售业,河北
130250101,2014,1.0,36,16.0,1.0,1,1,2.0,1.0,,35000.0,卫生、社会保障和社会福利业,河北
130213103,2014,1.0,29,16.0,1.0,1,1,2.0,1.0,,15000.0,教育,河北
130118102,2014,1.0,44,16.0,1.0,0,1,2.0,1.0,,15000.0,教育,河北
130210431,2014,1.0,24,9.0,1.0,0,0,2.0,,,,批发和零售业,河北
130131102,2014,1.0,41,16.0,1.0,1,1,2.0,1.0,,100000.0,金融业,河北
130126101,2014,1.0,32,12.0,1.0,2,1,,0.0,,20000.0,批发和零售业,河北
130197101,2014,1.0,44,9.0,1.0,0,1,2.0,,,,住宿和餐饮业,河北
130199101,2014,1.0,64,9.0,1.0,1,1,2.0,1.0,,25000.0,批发和零售业,河北
130224101,2014,1.0,51,12.0,1.0,2,1,,0.0,,40000.0,交通运输、仓储和邮政业,河北
130136103,2014,1.0,45,9.0,1.0,0,1,2.0,0.0,,20000.0,批发和零售业,河北
130133102,2014,1.0,31,16.0,1.0,1,1,,1.0,,24100.0,教育,河北
130381101,2014,1.0,37,6.0,1.0,3,1,,0.0,,24000.0,交通运输、仓储和邮政业,河北
130610104,2014,1.0,22,6.0,1.0,0,0,,0.0,,20000.0,制造业,河北
130410101,2014,0.0,27,6.0,1.0,2,1,,0.0,,,批发和零售业,河北
130168103,2014,1.0,25,12.0,1.0,0,1,,0.0,,,,河北
130411103,2014,0.0,28,12.0,1.0,1,1,2.0,,,,居民服务和其他服务业,河北
610217103,2014,1.0,22,15.0,0.0,0,0,2.0,0.0,,,制造业,河北
130389101,2014,0.0,40,9.0,1.0,1,1,,,,,文化、体育和娱乐业,河北
130610103,2014,0.0,24,6.0,1.0,1,1,,0.0,,,建筑业,河北
130619101,2014,0.0,46,9.0,1.0,1,1,,0.0,,,交通运输、仓储和邮政业,河北
130464101,2014,1.0,46,0.0,0.0,0,1,,0.0,,20000.0,制造业,河北
130602101,2014,0.0,43,15.0,1.0,1,1,2.0,1.0,,28000.0,教育,河北
130466103,2014,0.0,28,15.0,1.0,1,0,,0.0,,24000.0,建筑业,河北
130606103,2014,0.0,34,6.0,1.0,0,1,2.0,1.0,,,电力、燃气及水的生产和供应业,河北
230378102,2014,0.0,44,9.0,0.0,0,1,,0.0,,800.0,住宿和餐饮业,黑龙江
230385101,2014,1.0,30,12.0,1.0,1,1,,1.0,,25000.0,公共管理和社会组织,黑龙江
230380431,2014,1.0,40,9.0,1.0,0,1,,0.0,,9600.0,住宿和餐饮业,黑龙江
230377101,2014,1.0,51,9.0,1.0,0,1,,0.0,,25000.0,建筑业,黑龙江
230364101,2014,1.0,43,12.0,1.0,0,1,,1.0,,36000.0,教育,黑龙江
230350102,2014,0.0,37,12.0,1.0,1,1,2.0,1.0,,60000.0,交通运输、仓储和邮政业,黑龙江
230348101,2014,0.0,61,9.0,1.0,0,1,2.0,0.0,,36000.0,交通运输、仓储和邮政业,黑龙江
230367101,2014,1.0,45,12.0,1.0,0,1,2.0,1.0,,25200.0,住宿和餐饮业,黑龙江
230379106,2014,0.0,39,12.0,0.0,0,0,,,,,制造业,黑龙江
230337101,2014,1.0,42,15.0,1.0,1,1,2.0,1.0,,30000.0,教育,黑龙江
230356103,2014,1.0,46,12.0,0.0,0,1,2.0,0.0,,,批发和零售业,黑龙江
440194431,2014,0.0,29,9.0,1.0,1,1,2.0,1.0,,25000.0,无法编码,黑龙江
230368101,2014,0.0,45,12.0,1.0,0,1,2.0,1.0,,46220.0,金融业,黑龙江
230361102,2014,1.0,58,15.0,1.0,0,1,2.0,0.0,,14400.0,教育,黑龙江
230401103,2014,0.0,29,12.0,0.0,0,1,2.0,1.0,,39000.0,租赁和商务服务业,黑龙江
230402103,2014,1.0,31,9.0,1.0,1,1,,,,10000.0,,黑龙江
230390101,2014,1.0,50,12.0,1.0,0,0,2.0,1.0,,36000.0,卫生、社会保障和社会福利业,黑龙江
230334101,2014,1.0,40,12.0,1.0,1,1,2.0,1.0,,24000.0,租赁和商务服务业,黑龙江
230325102,2014,0.0,60,6.0,1.0,0,1,2.0,1.0,,17000.0,电力、燃气及水的生产和供应业,黑龙江
230383101,2014,1.0,43,12.0,0.0,0,1,2.0,1.0,,18000.0,农、林、牧、渔业,黑龙江
230389101,2014,1.0,44,9.0,0.0,1,0,,,,,租赁和商务服务业,黑龙江
230327102,2014,1.0,53,9.0,0.0,0,1,,0.0,,,住宿和餐饮业,黑龙江
230367103,2014,0.0,22,15.0,0.0,0,1,2.0,1.0,,32000.0,交通运输、仓储和邮政业,黑龙江
230408101,2014,0.0,43,15.0,0.0,0,1,,0.0,,10000.0,批发和零售业,黑龙江
230185103,2014,1.0,28,9.0,1.0,2,0,,0.0,,4000.0,建筑业,黑龙江
230072101,2014,0.0,47,6.0,1.0,1,1,,,,60000.0,,黑龙江
230202101,2014,1.0,36,12.0,1.0,1,0,2.0,1.0,,,租赁和商务服务业,黑龙江
230218101,2014,1.0,38,12.0,0.0,2,1,,0.0,,30000.0,房地产业,黑龙江
230221101,2014,1.0,54,9.0,1.0,0,1,,,,12000.0,,黑龙江
230209102,2014,1.0,24,16.0,0.0,0,1,,0.0,,,教育,黑龙江
230193101,2014,1.0,47,6.0,0.0,1,1,,0.0,,25200.0,制造业,黑龙江
230209101,2014,0.0,49,16.0,1.0,0,1,2.0,,,,教育,黑龙江
230228101,2014,1.0,46,12.0,1.0,0,1,2.0,,,,水利、环境和公共设施管理业,黑龙江
230006103,2014,0.0,26,0.0,1.0,0,0,,,,,住宿和餐饮业,黑龙江
230184101,2014,1.0,47,0.0,1.0,0,1,2.0,1.0,,7200.0,教育,黑龙江
230067104,2014,0.0,36,6.0,1.0,2,0,,,,,住宿和餐饮业,黑龙江
230205101,2014,1.0,45,15.0,0.0,0,1,2.0,,,,电力、燃气及水的生产和供应业,黑龙江
230200102,2014,1.0,42,15.0,1.0,0,1,,0.0,,1730.0,住宿和餐饮业,黑龙江
230024101,2014,1.0,28,12.0,0.0,0,1,,0.0,,5000.0,批发和零售业,黑龙江
230220101,2014,1.0,32,9.0,1.0,1,1,,0.0,,20000.0,制造业,黑龙江
230224102,2014,1.0,34,6.0,1.0,1,1,,0.0,,8000.0,教育,黑龙江
230178103,2014,1.0,25,9.0,1.0,1,1,,0.0,,24000.0,建筑业,黑龙江
230508104,2014,0.0,21,6.0,0.0,0,1,,0.0,,9600.0,批发和零售业,黑龙江
230594103,2014,1.0,20,12.0,0.0,0,1,2.0,1.0,,,住宿和餐饮业,黑龙江
230600102,2014,1.0,49,15.0,0.0,0,1,2.0,0.0,,13200.0,公共管理和社会组织,黑龙江
230579101,2014,0.0,37,9.0,1.0,1,1,2.0,,,2500.0,,黑龙江
230590101,2014,1.0,41,9.0,0.0,0,1,,0.0,,15000.0,住宿和餐饮业,黑龙江
230577103,2014,0.0,27,15.0,1.0,0,1,2.0,1.0,,40000.0,制造业,黑龙江
230491102,2014,0.0,59,6.0,0.0,0,1,,0.0,,15000.0,建筑业,黑龙江
230584101,2014,0.0,46,16.0,1.0,0,1,2.0,1.0,,42000.0,教育,黑龙江
230589102,2014,0.0,53,9.0,1.0,1,1,2.0,1.0,,50000.0,采矿业,黑龙江
230429102,2014,1.0,43,9.0,1.0,0,1,,0.0,,6000.0,住宿和餐饮业,黑龙江
230144101,2014,0.0,56,9.0,1.0,0,1,,1.0,,23700.0,公共管理和社会组织,黑龙江
230609101,2014,1.0,49,9.0,1.0,0,1,2.0,1.0,,20160.0,建筑业,黑龙江
230463101,2014,0.0,56,9.0,0.0,0,0,2.0,0.0,,18700.0,采矿业,黑龙江
230476101,2014,0.0,53,15.0,1.0,0,1,2.0,0.0,,55900.0,教育,黑龙江
230460102,2014,1.0,46,12.0,1.0,0,1,,0.0,,15000.0,制造业,黑龙江
230431101,2014,0.0,51,9.0,1.0,0,0,2.0,0.0,,2000.0,建筑业,黑龙江
123804501,2014,1.0,22,12.0,1.0,0,1,,0.0,,1200.0,信息传播、计算机服务和软件业,黑龙江
230131102,2014,0.0,47,12.0,1.0,0,0,2.0,,,,采矿业,黑龙江
230474102,2014,1.0,50,15.0,1.0,1,1,2.0,1.0,,40000.0,教育,黑龙江
230606101,2014,1.0,46,12.0,1.0,0,0,2.0,0.0,,4000.0,采矿业,黑龙江
230616101,2014,1.0,46,15.0,1.0,0,1,,0.0,,22000.0,批发和零售业,黑龙江
230626101,2014,1.0,61,12.0,1.0,0,0,,,,,卫生、社会保障和社会福利业,黑龙江
230433103,2014,1.0,51,9.0,1.0,0,0,,,,10000.0,,黑龙江
230484101,2014,0.0,47,9.0,1.0,0,0,,0.0,,3000.0,采矿业,黑龙江
230632101,2014,1.0,47,12.0,1.0,0,1,2.0,1.0,,18400.0,公共管理和社会组织,黑龙江
230428101,2014,0.0,54,9.0,1.0,0,1,2.0,,,,采矿业,黑龙江
230623101,2014,1.0,48,9.0,0.0,0,0,,0.0,,22300.0,住宿和餐饮业,黑龙江
230455101,2014,1.0,37,15.0,1.0,1,1,2.0,0.0,,2400.0,住宿和餐饮业,黑龙江
230483102,2014,1.0,48,0.0,0.0,0,0,,0.0,,3000.0,采矿业,黑龙江
230145101,2014,0.0,68,12.0,1.0,0,0,2.0,1.0,,,卫生、社会保障和社会福利业,黑龙江
230422104,2014,1.0,30,9.0,1.0,0,0,,0.0,,14000.0,住宿和餐饮业,黑龙江
230436101,2014,0.0,49,9.0,1.0,0,1,2.0,1.0,,36000.0,采矿业,黑龙江
230483104,2014,0.0,26,6.0,0.0,0,1,2.0,1.0,,10200.0,交通运输、仓储和邮政业,黑龙江
230267101,2014,0.0,57,9.0,0.0,0,1,,0.0,,40000.0,文化、体育和娱乐业,黑龙江
230260102,2014,0.0,59,15.0,1.0,0,1,2.0,1.0,,50000.0,批发和零售业,黑龙江
230258103,2014,0.0,61,9.0,1.0,1,1,,0.0,,50000.0,建筑业,黑龙江
230229101,2014,1.0,37,16.0,1.0,0,1,2.0,,,,公共管理和社会组织,黑龙江
230102101,2014,0.0,59,12.0,1.0,0,0,,1.0,,,制造业,黑龙江
230124102,2014,0.0,57,12.0,1.0,0,1,,0.0,,60000.0,交通运输、仓储和邮政业,黑龙江
230279101,2014,0.0,36,12.0,0.0,0,1,,0.0,,30000.0,文化、体育和娱乐业,黑龙江
230128101,2014,1.0,59,,0.0,0,1,,0.0,,30000.0,批发和零售业,黑龙江
230233102,2014,0.0,60,9.0,1.0,1,1,2.0,1.0,,36000.0,房地产业,黑龙江
230240101,2014,0.0,62,6.0,1.0,0,1,2.0,1.0,,40000.0,制造业,黑龙江
230290101,2014,0.0,57,9.0,1.0,0,1,2.0,0.0,,40000.0,批发和零售业,黑龙江
230255101,2014,0.0,39,12.0,0.0,0,1,2.0,1.0,,40000.0,交通运输、仓储和邮政业,黑龙江
230297101,2014,0.0,43,16.0,1.0,0,1,,0.0,,40000.0,批发和零售业,黑龙江
230287101,2014,0.0,38,9.0,1.0,1,1,2.0,1.0,,50000.0,交通运输、仓储和邮政业,黑龙江
230121101,2014,1.0,40,6.0,1.0,1,0,2.0,,,,交通运输、仓储和邮政业,黑龙江
230234101,2014,0.0,46,12.0,0.0,0,1,2.0,1.0,,50000.0,批发和零售业,黑龙江
230098101,2014,0.0,54,,1.0,0,1,,0.0,,40000.0,制造业,黑龙江
230116103,2014,1.0,50,9.0,0.0,0,1,,0.0,,,卫生、社会保障和社会福利业,黑龙江
230232101,2014,1.0,39,12.0,0.0,1,1,2.0,1.0,,24000.0,批发和零售业,黑龙江
230239101,2014,0.0,52,12.0,1.0,0,1,2.0,1.0,,50000.0,住宿和餐饮业,黑龙江
230266101,2014,0.0,56,6.0,1.0,0,1,,0.0,,50000.0,房地产业,黑龙江
220126102,2014,1.0,35,9.0,1.0,1,0,,0.0,,37000.0,批发和零售业,吉林
220313103,2014,0.0,28,12.0,1.0,1,1,2.0,,,,居民服务和其他服务业,吉林
220139101,2014,0.0,43,12.0,1.0,1,1,,0.0,,24000.0,租赁和商务服务业,吉林
220343101,2014,1.0,55,12.0,0.0,0,1,,0.0,,12000.0,批发和零售业,吉林
220336101,2014,0.0,43,12.0,1.0,0,1,,0.0,,1800.0,批发和零售业,吉林
220135101,2014,1.0,44,12.0,1.0,0,1,,0.0,,3000.0,制造业,吉林
220317101,2014,1.0,62,9.0,1.0,0,0,2.0,0.0,,13000.0,制造业,吉林
220138102,2014,0.0,35,15.0,1.0,1,1,2.0,1.0,,36000.0,制造业,吉林
220319101,2014,1.0,32,15.0,1.0,1,1,2.0,1.0,,25500.0,制造业,吉林
220113101,2014,0.0,46,12.0,1.0,0,1,2.0,1.0,,49000.0,制造业,吉林
220271102,2014,1.0,66,6.0,0.0,0,1,,,,13000.0,,吉林
220169102,2014,1.0,52,6.0,1.0,0,0,2.0,,,,交通运输、仓储和邮政业,吉林
220244102,2014,0.0,21,12.0,0.0,0,1,,0.0,,50000.0,制造业,吉林
220043103,2014,0.0,34,6.0,1.0,0,1,,0.0,,60000.0,制造业,吉林
220262101,2014,0.0,51,12.0,1.0,0,1,2.0,1.0,,,租赁和商务服务业,吉林
220229102,2014,1.0,46,6.0,1.0,0,1,,,,36000.0,,吉林
220209101,2014,0.0,41,12.0,1.0,1,1,2.0,0.0,,6000.0,教育,吉林
220214104,2014,1.0,28,6.0,1.0,1,0,,0.0,,5000.0,批发和零售业,吉林
220224101,2014,1.0,29,6.0,1.0,1,1,,0.0,,19000.0,批发和零售业,吉林
220083101,2014,0.0,44,6.0,1.0,1,1,,,,6000.0,,吉林
220239101,2014,0.0,42,0.0,1.0,1,1,,,,12000.0,,吉林
220066103,2014,0.0,24,16.0,0.0,0,1,2.0,0.0,,,制造业,吉林
220228102,2014,0.0,49,12.0,1.0,1,0,,0.0,,20000.0,交通运输、仓储和邮政业,吉林
220202101,2014,0.0,46,9.0,1.0,0,1,,0.0,,18000.0,制造业,吉林
220194102,2014,1.0,52,12.0,1.0,0,1,,0.0,,12000.0,制造业,吉林
220213104,2014,0.0,27,9.0,1.0,1,1,,0.0,,20000.0,建筑业,吉林
220060103,2014,0.0,40,6.0,1.0,0,1,,0.0,,18000.0,交通运输、仓储和邮政业,吉林
220225101,2014,1.0,54,6.0,1.0,0,1,,0.0,,12000.0,住宿和餐饮业,吉林
220211101,2014,0.0,52,12.0,0.0,0,0,,,,,交通运输、仓储和邮政业,吉林
370419101,2014,1.0,57,6.0,1.0,0,1,2.0,0.0,,24000.0,建筑业,山东
370783103,2014,1.0,49,9.0,1.0,0,1,2.0,0.0,,56000.0,金融业,山东
370412101,2014,0.0,55,12.0,1.0,0,1,,0.0,,18000.0,制造业,山东
370417103,2014,0.0,61,9.0,1.0,2,1,,0.0,,15000.0,建筑业,山东
370413101,2014,0.0,43,9.0,1.0,0,1,2.0,0.0,,33600.0,电力、燃气及水的生产和供应业,山东
370410104,2014,0.0,35,9.0,1.0,1,1,,,,,制造业,山东
370483101,2014,1.0,52,12.0,1.0,0,1,2.0,0.0,,24000.0,批发和零售业,山东
370488103,2014,0.0,23,15.0,1.0,0,1,2.0,1.0,,42000.0,金融业,山东
370479102,2014,1.0,45,9.0,1.0,0,1,2.0,0.0,,24000.0,批发和零售业,山东
370504101,2014,1.0,54,0.0,1.0,1,0,,,,9000.0,,山东
370507101,2014,0.0,39,12.0,1.0,0,1,,0.0,,30000.0,批发和零售业,山东
370487102,2014,1.0,46,12.0,1.0,0,1,2.0,1.0,,18000.0,制造业,山东
370502101,2014,0.0,41,9.0,1.0,0,1,,,,20000.0,,山东
370490101,2014,0.0,46,15.0,1.0,1,1,2.0,1.0,,40000.0,公共管理和社会组织,山东
370501431,2014,1.0,26,12.0,1.0,1,1,,0.0,,20000.0,批发和零售业,山东
370462102,2014,0.0,40,9.0,1.0,1,1,,0.0,,20000.0,建筑业,山东
370477103,2014,1.0,23,15.0,0.0,0,1,2.0,0.0,,8000.0,批发和零售业,山东
370455103,2014,1.0,28,9.0,1.0,1,1,2.0,1.0,,10000.0,制造业,山东
370523101,2014,1.0,39,6.0,1.0,1,1,2.0,1.0,,25000.0,制造业,山东
370481101,2014,1.0,45,6.0,1.0,0,1,,0.0,,8000.0,批发和零售业,山东
370669101,2014,0.0,34,12.0,1.0,2,1,2.0,1.0,,50000.0,采矿业,山东
370714102,2014,0.0,46,6.0,1.0,2,1,,,,,制造业,山东
370744101,2014,1.0,29,9.0,1.0,1,1,,0.0,,15000.0,批发和零售业,山东
370728101,2014,0.0,44,9.0,1.0,0,1,,0.0,,40000.0,建筑业,山东
370683101,2014,0.0,50,15.0,1.0,0,1,2.0,1.0,,40000.0,无法编码,山东
370676101,2014,1.0,30,19.0,0.0,0,1,2.0,1.0,,,制造业,山东
